City ID,City,Lat,Lng,Max Temp,Min Temp,Temp,Humidity,diurnal range
662,Castel del Monte,42.3657,13.7279,44.67,44.67,44.67,87,0.0
663,Albana di Romagna,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
664,Colli di Faenza,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
665,Sangiovese di Romagna,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
666,Fixin,47.2455,4.9728,52.36,50.83,50.83,93,1.5300000000000011
667,Sforzato di Valtellina,45.6667,9.5,59.25,54.09,58.35,94,5.159999999999997
668,Corton,51.1631,-2.0904,52.83,46.26,52.83,90,6.57
669,Latricières-Chambertin,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
670,Premieres Côtes de Blaye,44.8404,-0.5805,57.47,51.78,57.47,100,5.689999999999998
671,Montagny,45.6333,4.75,59.04,57.13,58.23,88,1.9099999999999966
672,Vin de Pays des Côtes Catalanes,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
673,Malibu-Newton Canyon,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
674,Vino de la Tierra Contraviesa Alpujarra,4.1706,-76.1664,67.6,67.6,67.6,94,0.0
675,Mount Harlan,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
676,Côtes du Tarn,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
677,Terrazze Retiche di Sondrio,45.6667,9.5,59.25,54.09,58.35,94,5.159999999999997
678,Pla de Bages,41.8205,1.8677,55.62,55.62,55.62,87,0.0
679,Côtes de Provence La Londe,46.8905,6.7261,49.26,45.79,47.16,100,3.469999999999999
680,Coteaux du Layon Chaume,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
681,Sonoma-Napa-Mendocino,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
682,Dolcetto d'Acqui,37.8244,-122.2316,70.61,68.68,69.17,47,1.9299999999999926
683,San Francisco Bay,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
684,Nagambie Lakes,22.2855,114.1577,89.65,85.98,89.65,69,3.6700000000000017
685,Côtes de Bergerac,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
686,Chelan County,47.8832,-120.6345,49.24,49.24,49.24,69,0.0
687,Riverina,-33.0,146.0,59.04,59.04,59.04,34,0.0
688,California Other,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
689,Saddle Rock-Malibu,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
690,Clos de la Roche,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
691,Vougeot,47.1772,4.9643,53.04,51.53,51.53,93,1.509999999999998
692,Wrattonbully,-30.0,135.0,62.8,62.8,62.8,28,0.0
693,Mâcon-Vergisson,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
694,Lambrusco di Sorbara,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
695,Mâcon-Cruzille,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
696,Moon Mountain District Sonoma County,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
697,Collines Rhôdaniennes,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
698,Loazzolo,44.669,8.2584,61.5,51.51,51.51,94,9.990000000000002
699,Humboldt County,40.6665,-123.9178,52.34,51.12,51.12,52,1.220000000000006
700,Clairette de Die Méthode Dioise Ancestrale,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
701,Jurançon Sec,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
702,Curtefranca,45.6667,9.5,59.25,54.09,58.35,94,5.159999999999997
703,Monteregio di Massa Marittima,43.4167,11.0,60.35,58.98,58.98,92,1.3700000000000045
704,Napa-Sonoma-Marin,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
705,Maury,35.6334,-87.0667,71.11,69.04,70.27,100,2.069999999999993
706,Muscat de Rivesaltes,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
707,Montecucco,43.7388,11.386,57.58,57.58,57.58,100,0.0
708,Vin de Table Francais,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
709,Santa Clara County,37.2333,-121.7677,80.58,69.03,76.71,31,11.549999999999997
710,Atlantique,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
711,Lussac Saint-Émilion,44.8404,-0.5805,57.47,51.78,57.47,100,5.689999999999998
712,Muscadet,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
713,Sierra de Salamanca,40.0,-4.0,57.45,54.57,57.45,55,2.8800000000000026
714,Chignin-Bergeron,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
715,Beaujolais Blanc,29.7858,-90.7681,80.6,77.0,78.37,91,3.5999999999999943
716,Mâcon La Roche Vineuse,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
717,Côtes du Roussillon Les Aspres,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
718,Côtes du Roussillon,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
719,Beaujolais-Leynes,29.7858,-90.7681,80.6,77.0,78.37,91,3.5999999999999943
720,Côtes de Duras,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
721,Fitou,42.8946,2.9826,62.51,58.12,62.44,55,4.390000000000001
722,Irrouléguy,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
723,Puget Sound,47.5001,-120.5015,55.92,55.92,55.92,51,0.0
724,Chambertin Clos de Bèze,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
725,Corton-Rognet,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
726,Corton Vergennes,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
727,Chapelle-Chambertin,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
728,Dogliani,44.5309,7.9472,52.57,52.57,52.57,90,0.0
729,Anjou Villages,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
730,Cadillac,44.2519,-85.4012,70.83,66.54,69.69,88,4.289999999999992
731,Sable de Camargue,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
732,Pago de Arínzano,40.0,-4.0,57.45,54.57,57.45,55,2.8800000000000026
733,Beneventano,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
734,McLaren Vale-Adelaide Hills,-30.0,135.0,62.8,62.8,62.8,28,0.0
735,Colli Piacentini,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
736,Emilia,-31.059,-60.745,59.97,59.97,59.97,74,0.0
737,Martina,18.9391,-72.35,78.06,78.06,78.06,88,0.0
738,Lacryma Christi del Vesuvio,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
739,Côtes Catalanes,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
740,Vin de Pays Cité de Carcassonne,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
741,Solano County Green Valley,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
742,Friuli Isonzo,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
743,California-Oregon,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
744,Clear Lake,43.138,-93.3794,60.78,55.27,56.68,88,5.509999999999998
745,Guenoc Valley,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
746,Terre del Volturno,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
747,Coteaux d'Ancenis,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
748,Cabernet de Saumur,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
749,Utiel-Requena,40.0,-4.0,57.45,54.57,57.45,55,2.8800000000000026
750,Soave Colli Scaligeri,45.5,11.75,61.34,58.75,60.49,83,2.5900000000000034
751,Napa County-Sonoma County-San Joaquin County,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
752,Bourgogne Gamay,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
753,Terre di Franciacorta,45.6667,9.5,59.25,54.09,58.35,94,5.159999999999997
754,Falanghina del Sannio,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
755,Rosso di Toscana,43.4167,11.0,60.35,58.98,58.98,92,1.3700000000000045
756,Carneros-Napa Valley,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
757,Lenswood,-34.9167,138.8167,52.05,52.05,52.05,54,0.0
758,Côte de Beaune,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
759,Rosé d'Anjou,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
760,St. David's Bench,34.0633,-117.6509,84.65,63.0,76.55,46,21.650000000000006
761,Coteaux du Vendômois,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
762,Valpolicella Ripasso Classico,45.5,11.75,61.34,58.75,60.49,83,2.5900000000000034
763,Chianti Colli Fiorentini,43.4167,11.0,60.35,58.98,58.98,92,1.3700000000000045
764,Swan Creek,43.3797,-84.0911,73.63,70.36,72.45,83,3.269999999999996
765,Tierra de León,40.0,-4.0,57.45,54.57,57.45,55,2.8800000000000026
766,Mudgee,-32.5943,149.5871,50.05,50.05,50.05,43,0.0
767,Orange,33.7,-117.7675,83.28,65.71,74.53,73,17.570000000000007
768,New South Wales,-33.0,146.0,59.04,59.04,59.04,34,0.0
769,Calabria,39.0,16.5,55.56,55.56,55.56,47,0.0
770,Rosso Piceno Superiore,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
771,Offida Passerina,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
772,Colli Trevigiani,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
773,Recioto di Soave Classico,45.5,11.75,61.34,58.75,60.49,83,2.5900000000000034
774,Vin de Pays du Lot,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
775,Venezie,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
776,Riviera Ligure di Ponente,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
777,Tulum Valley,-34.0,-64.0,51.1,51.1,51.1,57,0.0
778,Pompeiano,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
779,Epomeo,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
780,Roccamonfina,41.2882,13.9831,63.72,55.72,55.72,91,8.0
781,Tierra de Castilla,40.0,-4.0,57.45,54.57,57.45,55,2.8800000000000026
782,El Pomar District,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
783,Bourgogne Epineuil,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
784,Colli di Salerno,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
785,Tuolumne County,38.0666,-119.901,58.68,52.59,55.33,36,6.089999999999996
786,Côtes-du-Ventoux,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
787,Tarantino,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
788,Santa Margarita Ranch,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
789,Brachetto d'Acqui,37.8244,-122.2316,79.03,67.08,73.18,38,11.950000000000003
790,Saint-Mont,43.6522,-0.1492,54.93,52.77,53.58,85,2.1599999999999966
791,Crémant de Bordeaux,44.8404,-0.5805,57.47,51.78,57.47,100,5.689999999999998
792,Bordeaux Clairet,44.8404,-0.5805,57.47,51.78,57.47,100,5.689999999999998
793,Mâcon-Lugny,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
794,Malibu Coast,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
795,Rully,46.8667,4.75,51.8,51.51,51.8,94,0.28999999999999915
796,Pavia,45.1845,9.1615,60.94,58.91,59.34,97,2.030000000000001
797,Asti,44.8979,8.2068,59.25,54.82,59.25,96,4.43
798,Carmignano,43.8114,11.0155,62.08,60.71,60.71,100,1.3699999999999974
799,Bullas,38.0467,-1.6723,61.34,61.34,61.34,84,0.0
800,Bonnes-Mares,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
801,McDowell Valley,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
802,Rasteau,44.2298,4.9856,59.05,55.81,58.96,77,3.239999999999995
803,Cilento,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
804,Vin de Pays des Maures,46.8905,6.7261,49.26,45.79,47.16,100,3.469999999999999
805,Yadkin Valley,36.0224,-81.4901,72.46,70.9,71.38,92,1.559999999999988
806,Costa d'Amalfi,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
807,Iowa,42.0003,-93.5005,62.55,60.84,62.2,72,1.7099999999999937
808,Premieres Côtes de Bordeaux,44.8404,-0.5805,57.47,51.78,57.47,100,5.689999999999998
809,Chianti Montalbano,43.4167,11.0,60.35,58.98,58.98,92,1.3700000000000045
810,Elkton Oregon,44.0001,-120.5014,54.63,53.42,53.44,39,1.2100000000000009
811,Bourgogne Aligoté,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
812,Saint-Romain,45.2759,0.1481,58.19,53.11,55.96,91,5.079999999999998
813,Lugana Superiore,45.6667,9.5,59.25,54.09,58.35,94,5.159999999999997
814,Napa-Mendocino-Sonoma-Marin,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
815,Cesanese del Piglio,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
816,Muscat de Saint-Jean de Minervois,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
817,Banyuls,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
818,Friuli Venezia Giulia,46.0,13.0,60.19,60.19,60.19,79,0.0
819,Monterey-Santa Barbara,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
820,Sonoma County-Monterey County-Napa County,38.3004,-76.5074,73.08,63.18,68.74,73,9.899999999999999
821,Rubicone,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
822,Cévennes,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
823,Vittoria Frappato,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
824,Muscat de Beaumes de Venise,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
825,Echézeaux,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
826,Ribera del Júcar,40.0,-4.0,57.45,54.57,57.45,55,2.8800000000000026
827,Sonoma-Mendocino,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
828,Mâcon-Uchizy,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
829,Colli di Luni,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
830,Soave Classico Superiore,45.5,11.75,61.34,58.75,60.49,83,2.5900000000000034
831,Corton Grèves,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
832,Barbera del Monferrato,37.8244,-122.2316,79.03,67.08,73.18,38,11.950000000000003
833,Copertino,40.2715,18.0565,71.24,71.24,71.24,64,0.0
834,Alta Mesa,37.3988,-122.1347,79.83,69.48,73.54,42,10.349999999999994
835,Coteaux de Verdon,46.8905,6.7261,49.26,45.79,47.16,100,3.469999999999999
836,Mâcon,46.4167,4.6667,53.2,53.2,53.2,98,0.0
837,Lirac,44.0372,4.6914,60.15,56.91,59.61,77,3.240000000000002
838,Coteaux du Layon,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
839,Pacherenc du Vic Bilh,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
840,Kelsey Bench-Lake County,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
841,San Lucas,16.6,-92.7167,74.16,74.16,74.16,85,0.0
842,British Columbia,53.9998,-125.0032,46.09,46.09,46.09,92,0.0
843,Manchuela,40.0,-4.0,57.45,54.57,57.45,55,2.8800000000000026
844,Biferno Rosso,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
845,Sonoma County-Lake County,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
846,France,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
847,Colli Perugini,32.184,-96.8847,88.83,82.06,87.3,37,6.769999999999996
848,Aleatico dell'Elba,43.4167,11.0,60.35,58.98,58.98,92,1.3700000000000045
849,Corbières-Boutenac,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
850,Ohio,40.2503,-83.0002,74.91,68.38,71.96,73,6.530000000000001
851,Vin de Pays du Val de Cesse,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
852,Pécharmant,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
853,Saussignac,44.8015,0.3265,52.77,52.77,52.77,94,0.0
854,Limoux,42.9167,2.1667,56.53,52.14,52.14,85,4.390000000000001
855,Paso Robles Highlands District,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
856,Madrid,40.4165,-3.7026,53.83,51.06,53.56,62,2.769999999999996
857,Colli Tortonesi,37.8244,-122.2316,79.03,67.08,73.18,38,11.950000000000003
858,Barco Reale di Carmignano,43.4167,11.0,60.35,58.98,58.98,92,1.3700000000000045
859,Vino de Mesa,40.0,-4.0,57.45,54.57,57.45,55,2.8800000000000026
860,Sonoma County-Monterey County,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
861,Pouilly-Loché,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
862,Noto,36.8901,15.0693,74.39,71.89,74.23,73,2.5
863,Campi Flegrei,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
864,Bendigo,-36.7667,144.2833,54.39,54.39,54.39,45,0.0
865,Vin de Pays de L'Aude,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
866,Terre di Chieti,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
867,Buenos Aires,-34.6132,-58.3772,53.33,48.09,53.33,58,5.239999999999995
868,Marcillac,45.2687,-0.5238,58.71,57.18,58.71,93,1.5300000000000011
869,Vin de Pays du Gard,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
870,Colline Teatine,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
871,Cerasuolo d'Abruzzo,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
872,Barbera d'Asti Superiore Nizza,37.8244,-122.2316,79.03,67.08,73.18,38,11.950000000000003
873,Côte Rôtie,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
874,Vermont,44.0003,-72.7498,60.24,50.32,59.9,94,9.920000000000002
875,Garda Classico,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
876,Montenetto di Brescia,45.6667,9.5,59.25,54.09,58.35,94,5.159999999999997
877,Lombardy,45.6667,9.5,59.25,54.09,58.35,94,5.159999999999997
878,Benaco Bresciano,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
879,Musigny,47.1626,4.5181,49.62,49.62,49.62,96,0.0
880,Chambertin,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
881,Clos Saint-Denis,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
882,Malvasia delle Lipari,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
883,Côtes de Thongue,43.6667,3.1667,58.28,58.1,58.28,84,0.17999999999999972
884,Côtes du Frontonnais,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
885,Ventura County,34.4667,-119.0176,74.91,49.62,56.82,32,25.29
886,Marca Trevigiana,45.5,11.75,61.34,58.75,60.49,83,2.5900000000000034
887,Colli di Conegliano,45.5,11.75,61.34,58.75,60.49,83,2.5900000000000034
888,Chianti Colli Aretini,43.4167,11.0,60.35,58.98,58.98,92,1.3700000000000045
889,Monterrei,25.6667,-100.3167,88.47,85.91,88.47,46,2.5600000000000023
890,Mendocino-Lake,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
891,Monterey-Santa Cruz,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
892,Pomino,43.8151,11.5506,56.19,56.19,56.19,95,0.0
893,Teroldego Rotaliano,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
894,North Carolina,35.5007,-80.0003,76.39,71.17,73.56,71,5.219999999999999
895,Cortese di Gavi,37.8244,-122.2316,79.03,67.08,73.18,38,11.950000000000003
896,York Mountain,33.8084,-86.9625,74.82,70.75,74.41,98,4.069999999999993
897,Colli Bolognesi,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
898,Lambrusco Reggiano,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
899,Emilia-Romagna,44.75,11.0,60.93,60.93,60.93,93,0.0
900,Château-Chalon,46.7547,5.627,55.38,49.17,49.17,97,6.210000000000001
901,Irancy,47.7133,3.6654,50.97,50.97,50.97,92,0.0
902,Cigales,41.7763,-4.7153,47.12,47.12,47.12,93,0.0
903,Vin de Pays Var,46.8905,6.7261,49.26,45.79,47.16,100,3.469999999999999
904,Savennières-Roche-Aux-Moines,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
905,Jujuy,-34.0,-64.0,51.1,51.1,51.1,57,0.0
906,Galatina,40.174,18.1682,70.75,69.39,69.39,94,1.3599999999999994
907,Vin de Pays des Portes de Méditerranée,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
908,Alcamo,37.9983,12.9565,68.11,66.22,68.11,64,1.8900000000000006
909,Soave Superiore,45.5,11.75,61.34,58.75,60.49,83,2.5900000000000034
910,Brulhois,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
911,Mâcon-Loché,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
912,Mâcon-Vinzelles,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
913,Chianti Superiore,43.4167,11.0,60.35,58.98,58.98,92,1.3700000000000045
914,Rosazzo,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
915,Orvieto,42.7195,12.1116,57.85,57.85,57.85,95,0.0
916,Verdicchio di Matelica,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
917,Columbia Valley-Walla Walla Valley,47.5001,-120.5015,61.2,54.09,60.39,51,7.109999999999999
918,Gutturnio Colli Piacentini,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
919,Valtènesi,45.6667,9.5,59.25,54.09,58.35,94,5.159999999999997
920,Bramaterra,37.8244,-122.2316,79.03,67.08,73.18,38,11.950000000000003
921,Madera,37.1666,-119.8343,80.69,69.6,72.91,36,11.090000000000003
922,Ardèche,44.6667,4.3333,55.42,55.42,55.42,83,0.0
923,Mâcon-Charnay,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
924,Sonoma,38.55,-122.9011,75.54,66.43,68.2,40,9.11
925,Mount Barker,-35.0667,138.8667,53.49,53.49,53.49,55,0.0
926,Corton-Pougets,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
927,Cérons,44.6357,-0.3335,57.65,53.76,57.65,85,3.8900000000000006
928,Gioia del Colle,40.7967,16.9236,62.38,60.66,62.38,88,1.720000000000006
929,Vin Santo del Chianti,43.4167,11.0,60.35,58.98,58.98,92,1.3700000000000045
930,Kentucky,-30.7667,151.45,44.17,44.17,44.17,50,0.0
931,Prince Edward County,44.0318,-77.2469,71.38,69.78,71.38,73,1.5999999999999943
932,Extremadura,39.0,-6.0,64.56,64.56,64.56,46,0.0
933,Vino da Tavola,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
934,Southern Fleurieu,-30.0,135.0,62.8,62.8,62.8,28,0.0
935,Clements Hills,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
936,Vinos de Madrid,40.0,-4.0,55.65,54.57,55.65,55,1.0799999999999983
937,Pouilly-sur-Loire,47.2838,2.9544,51.94,51.94,51.94,92,0.0
938,Barbera del Monferrato Superiore,37.8244,-122.2316,79.03,67.08,73.18,38,11.950000000000003
939,Custoza,45.377,10.7963,62.19,60.04,60.04,67,2.1499999999999986
940,Contea di Sclafani,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
941,Dolcetto di Diano d'Alba,37.8244,-122.2316,79.03,67.08,73.18,38,11.950000000000003
942,Vin de Pays de la Méditerranée,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
943,Vin de Pays de l'Ile de Beauté,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
944,Nuragus di Cagliari,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
945,Blanquette de Limoux,43.6667,3.1667,58.28,54.5,58.28,84,3.780000000000001
946,Asolo Prosecco Superiore,45.5,11.75,61.34,58.75,60.49,83,2.5900000000000034
947,Venezia,45.4386,12.3267,61.21,58.95,59.11,67,2.259999999999998
948,Sonoma County-San Joaquin County,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
949,Montescudaio,43.326,10.626,62.02,62.02,62.02,84,0.0
950,San Francisco Bay-Livermore Valley,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
951,Clairette de Bellegarde,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
952,Barsac,44.6074,-0.3153,57.61,53.73,57.61,84,3.8800000000000026
953,Provincia di Pavia,45.1167,9.1333,59.52,59.07,59.52,96,0.45000000000000284
954,Montepulciano d'Abruzzo Cerasuolo,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
955,Colline Lucchesi,43.4167,11.0,60.35,58.98,58.98,92,1.3700000000000045
956,Emporadà-Costa Brava,40.0,-4.0,55.65,54.57,55.65,55,1.0799999999999983
957,Fara,42.2089,12.7292,61.09,58.96,59.38,90,2.1300000000000026
958,Côtes du Luberon,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
959,Lambrusco Salamino di Santa Croce,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
960,Canon-Fronsac,44.8404,-0.5805,57.47,51.78,57.47,100,5.689999999999998
961,Côtes de Castillon,44.8404,-0.5805,57.47,51.78,57.47,100,5.689999999999998
962,Primitivo del Salento,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
963,Western Connecticut Highlands,41.667,-72.6665,67.6,55.26,57.61,82,12.339999999999996
964,River Junction,41.4906,-91.4968,68.27,63.32,65.12,82,4.949999999999996
965,Passito di Noto,32.184,-96.8847,91.54,82.06,86.25,37,9.480000000000004
966,Vin de Pays des Alpilles,46.8905,6.7261,49.26,45.79,47.16,100,3.469999999999999
967,Grampians,22.2855,114.1577,89.65,87.76,89.56,69,1.8900000000000006
968,Currency Creek,-35.45,138.7667,57.02,57.02,57.02,60,0.0
969,Cour-Cheverny,47.5103,1.4558,59.22,55.81,58.95,96,3.4099999999999966
970,Muscadet Sèvre et Maine Clisson,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
971,Amarone della Valpolicella Valpantena,45.5,11.75,61.34,58.75,60.49,83,2.5900000000000034
972,Aude Hauterive,43.6667,3.1667,58.28,54.5,58.28,84,3.780000000000001
973,Ribera del Guadiana,40.0,-4.0,55.65,54.57,55.65,55,1.0799999999999983
974,Toledo,39.8333,-4.0,54.72,54.72,54.72,58,0.0
975,Monterey-Santa Barbara-Sonoma,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
976,Valtellina,45.6667,9.5,60.94,54.09,58.37,94,6.849999999999994
977,Vi de la Terra Mallorca,40.0,-4.0,55.65,54.57,55.65,55,1.0799999999999983
978,Abruzzo,42.25,13.75,55.56,52.27,52.27,87,3.289999999999999
979,Columbia Valley,47.5001,-120.5015,61.2,54.09,60.39,51,7.109999999999999
980,Piccadilly Valley,-30.0,135.0,62.8,62.8,62.8,28,0.0
981,Lake County-Mendocino County,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
982,Côte de Beaune-Villages,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
983,Oregon Other,44.0001,-120.5014,54.63,53.42,53.44,39,1.2100000000000009
984,Meursault-Blagny,5.2038,-3.7396,76.98,76.98,76.98,94,0.0
985,Sonoma County-Monterey County-Santa Barbara County,38.3004,-76.5074,73.08,62.71,68.72,73,10.369999999999997
